"t","toy","p","Ws1","Wd1","T1","Ws2","Wd2","T2","Ws3","Wd3","T3"
1999-01-11 17:00:00,10.708,5.126,8.4,60.7,270.7,8.4,60.7,270.7,8.4,60.7,270.7
1999-01-11 18:00:00,10.75,4.67,8.5,57.4,271,8.5,57.4,271,8.5,57.4,271
1999-01-11 19:00:00,10.792,4.937,9.3,57.3,271.2,9.3,57.3,271.2,9.3,57.3,271.2
1999-01-11 20:00:00,10.833,4.758,9.5,58.3,271.4,9.5,58.3,271.4,9.5,58.3,271.4
1999-01-11 21:00:00,10.875,6.743,9.9,57.8,271.4,9.9,57.8,271.4,9.9,57.8,271.4
1999-01-11 22:00:00,10.917,6.819,10.2,61.2,271.3,10.2,61.2,271.3,10.2,61.2,271.3
1999-01-11 23:00:00,10.958,7.508,9.8,62.1,271.3,9.8,62.1,271.3,9.8,62.1,271.3
1999-01-12 00:00:00,11,5.514,9.2,65.7,271.3,9.2,65.7,271.3,9.2,65.7,271.3
1999-01-12 01:00:00,11.042,3.682,9.1,66.8,271.2,9.1,66.8,271.2,9.1,66.8,271.2
1999-01-12 02:00:00,11.083,2.369,8.5,62.8,271,8.5,62.8,271,8.5,62.8,271
1999-01-12 03:00:00,11.125,1.115,8.4,56.1,271,8.4,56.1,271,8.4,56.1,271
1999-01-12 04:00:00,11.167,0.559,8.6,57.8,271,8.6,57.8,271,8.6,57.8,271
1999-01-12 05:00:00,11.208,2.774,8.7,53.9,271,8.7,53.9,271,8.7,53.9,271
1999-01-12 06:00:00,11.25,2.296,8.5,57.1,271.1,8.5,57.1,271.1,8.5,57.1,271.1
1999-01-12 07:00:00,11.292,1.377,8.5,61.3,270.9,8.5,61.3,270.9,8.5,61.3,270.9
1999-01-12 08:00:00,11.333,1.263,7.9,59.5,270.9,7.9,59.5,270.9,7.9,59.5,270.9
1999-01-12 09:00:00,11.375,0.54,7.2,58.1,271,7.2,58.1,271,7.2,58.1,271
1999-01-12 10:00:00,11.417,0.648,6.9,67.9,270.9,6.9,67.9,270.9,6.9,67.9,270.9
1999-01-12 11:00:00,11.458,0.077,5.8,68.7,270.7,5.8,68.7,270.7,5.8,68.7,270.7
1999-01-12 12:00:00,11.5,0.144,4.9,69.7,270.7,4.9,69.7,270.7,4.9,69.7,270.7
1999-01-12 13:00:00,11.542,0.159,4.9,84.2,270.7,4.9,84.2,270.7,4.9,84.2,270.7
1999-01-12 14:00:00,11.583,0.559,3.3,111.2,270.7,3.3,111.2,270.7,3.3,111.2,270.7
1999-01-12 15:00:00,11.625,0.192,3,132.3,270.6,3,132.3,270.6,3,132.3,270.6
1999-01-12 16:00:00,11.667,0.301,2.5,146.3,270.5,2.5,146.3,270.5,2.5,146.3,270.5
1999-01-12 17:00:00,11.708,0.135,2.5,148.2,270.4,2.5,148.2,270.4,2.5,148.2,270.4
1999-01-12 18:00:00,11.75,0.016,2.8,152.5,270.2,2.8,152.5,270.2,2.8,152.5,270.2
1999-01-12 19:00:00,11.792,0.015,3.5,154.9,270.1,3.5,154.9,270.1,3.5,154.9,270.1
1999-01-12 20:00:00,11.833,0.015,4.1,145.9,270.1,4.1,145.9,270.1,4.1,145.9,270.1
1999-01-12 21:00:00,11.875,0.264,4.6,143.9,270.1,4.6,143.9,270.1,4.6,143.9,270.1
1999-01-12 22:00:00,11.917,0.87,5.2,142,270,5.2,142,270,5.2,142,270
1999-01-12 23:00:00,11.958,0.041,5.6,137.2,269.8,5.6,137.2,269.8,5.6,137.2,269.8
1999-01-13 00:00:00,12,0.164,6.2,131.7,269.6,6.2,131.7,269.6,6.2,131.7,269.6
1999-01-13 01:00:00,12.042,0.941,7.1,77.7,270,6.8,131.4,269.5,6.8,131.4,269.5
1999-01-13 02:00:00,12.083,0.676,6.4,80.1,269.9,6.4,80.1,269.9,7.1,127.5,269.6
1999-01-13 03:00:00,12.125,0.245,6.7,81.4,269.8,6.7,81.4,269.8,6.7,81.4,269.8
1999-01-13 04:00:00,12.167,0.272,7.4,86.9,269.7,7.4,86.9,269.7,7.4,86.9,269.7
1999-01-13 05:00:00,12.208,1.279,7.6,89.2,269.5,7.6,89.2,269.5,7.6,89.2,269.5
1999-01-13 06:00:00,12.25,1.929,7.8,85.6,269.5,7.8,85.6,269.5,7.8,85.6,269.5
1999-01-13 07:00:00,12.292,2.083,6.4,88.2,269.4,6.4,94.5,269.5,6.4,94.5,269.5
1999-01-13 08:00:00,12.333,0.49,6.3,90.9,269.3,6.3,90.9,269.3,6.2,90.9,269.5
1999-01-13 09:00:00,12.375,0.31,5.1,97.8,269.4,5.1,97.8,269.4,5.1,97.8,269.4
1999-01-13 10:00:00,12.417,0.616,5.3,104.3,269.4,5.3,104.3,269.4,5.3,104.3,269.4
1999-01-13 11:00:00,12.458,0.101,3.9,114,269.5,3.9,114,269.5,3.9,114,269.5
1999-01-13 12:00:00,12.5,0.593,3.3,117.3,269.5,3.3,117.3,269.5,3.3,117.3,269.5
1999-01-13 13:00:00,12.542,0.403,4.9,86.5,269.9,3.9,112.6,269.4,3.9,112.6,269.4
1999-01-13 14:00:00,12.583,0.032,5.9,97.9,270.1,5.9,97.9,270.1,5,116.1,269.4
1999-01-13 15:00:00,12.625,0.103,4.8,111.8,270.1,4.8,111.8,270.1,4.8,111.8,270.1
1999-01-13 16:00:00,12.667,0.607,5.5,111.4,270,5.5,111.4,270,5.5,111.4,270
1999-01-13 17:00:00,12.708,1.039,6.1,111.1,269.9,6.1,111.1,269.9,6.1,111.1,269.9
1999-01-13 18:00:00,12.75,1.586,6.2,125.2,269.9,6.2,125.2,269.9,6.2,125.2,269.9
1999-01-13 19:00:00,12.792,2.931,6.7,125.3,270,7,131,269.9,7,131,269.9
1999-01-13 20:00:00,12.833,1.25,7.3,128.9,269.9,7.3,128.9,269.9,7.5,130.7,269.8
1999-01-13 21:00:00,12.875,0.815,7.4,133.4,269.7,7.4,133.4,269.7,7.4,133.4,269.7
1999-01-13 22:00:00,12.917,1.936,8,137.5,269.5,8,137.5,269.5,8,137.5,269.5
1999-01-13 23:00:00,12.958,2.706,9,138.2,269.2,9,138.2,269.2,9,138.2,269.2
1999-01-14 00:00:00,13,6.053,9.4,137.2,269.1,9.4,137.2,269.1,9.4,137.2,269.1
1999-01-14 01:00:00,13.042,8.754,9.2,120.7,269.4,10,136.2,269.4,10,136.2,269.4
1999-01-14 02:00:00,13.083,10.198,9.5,120.3,269.8,9.5,120.3,269.8,10.2,133.4,270
1999-01-14 03:00:00,13.125,11.464,11.4,118.8,270.5,11.4,118.8,270.5,11.4,118.8,270.5
1999-01-14 04:00:00,13.167,13.37,13.4,119.4,271.3,13.4,119.4,271.3,13.4,119.4,271.3
1999-01-14 05:00:00,13.208,17.317,14.2,122.3,271.8,14.2,122.3,271.8,14.2,122.3,271.8
1999-01-14 06:00:00,13.25,19.66,14.5,125.8,271.9,14.5,125.8,271.9,14.5,125.8,271.9
1999-01-14 07:00:00,13.292,18.427,14,120.4,272.6,14.8,127.3,272,14.8,127.3,272
1999-01-14 08:00:00,13.333,18.036,13.7,121.6,272.8,13.7,121.6,272.8,13.8,132.4,272.2
1999-01-14 09:00:00,13.375,11.398,13.8,118.6,273.1,13.8,118.6,273.1,13.8,118.6,273.1
1999-01-14 10:00:00,13.417,4.922,12.8,118,273.3,12.8,118,273.3,12.8,118,273.3
1999-01-14 11:00:00,13.458,6.03,10.8,118.2,273.6,10.8,118.2,273.6,10.8,118.2,273.6
1999-01-14 12:00:00,13.5,10.887,7.6,119.3,274.1,7.6,119.3,274.1,7.6,119.3,274.1
1999-01-14 13:00:00,13.542,13.449,3.2,201.8,274.4,4.2,125.2,274.7,4.2,125.2,274.7
1999-01-14 14:00:00,13.583,13.119,6.3,236.1,274.9,6.3,236.1,274.9,2.1,199.3,275.2
1999-01-14 15:00:00,13.625,15.003,7.6,240.1,275.4,7.6,240.1,275.4,7.6,240.1,275.4
1999-01-14 16:00:00,13.667,14.283,9.2,257.5,275.8,9.2,257.5,275.8,9.2,257.5,275.8
1999-01-14 17:00:00,13.708,17.396,12.6,278.2,275.9,12.6,278.2,275.9,12.6,278.2,275.9
1999-01-14 18:00:00,13.75,15.702,12.9,295.8,275.5,12.9,295.8,275.5,12.9,295.8,275.5
1999-01-14 19:00:00,13.792,6.659,11.5,321.7,274.9,11.5,321.7,274.9,11.5,321.7,274.9
1999-01-14 20:00:00,13.833,2.595,9.2,326.1,274.1,9.2,326.1,274.1,9.2,326.1,274.1
1999-01-14 21:00:00,13.875,0.006,6,321,273.6,6,321,273.6,6,321,273.6
1999-01-14 22:00:00,13.917,0,2.6,339.4,273.4,2.6,339.4,273.4,2.6,339.4,273.4
1999-01-14 23:00:00,13.958,0.048,2.7,109.8,273.4,2.7,109.8,273.4,2.7,109.8,273.4
1999-01-15 00:00:00,14,0.79,6.2,117,273.5,6.2,117,273.5,6.2,117,273.5
1999-01-15 01:00:00,14.042,4.206,8.1,110.9,272.4,8,139.6,273.7,8,139.6,273.7
1999-01-15 02:00:00,14.083,4.395,8.7,129.4,272.3,8.7,129.4,272.3,9.5,254.8,276.2
1999-01-15 03:00:00,14.125,1.271,5.9,184.8,274.5,5.9,184.8,274.5,5.9,184.8,274.5
1999-01-15 04:00:00,14.167,2.229,14.4,264.4,276.9,14.4,264.4,276.9,14.4,264.4,276.9
1999-01-15 05:00:00,14.208,13.806,15.1,275.7,276.5,15.1,275.7,276.5,15.1,275.7,276.5
1999-01-15 06:00:00,14.25,13.91,11,294.2,275.8,11,294.2,275.8,11,294.2,275.8
1999-01-15 07:00:00,14.292,3.181,6.9,339.7,274,7.3,326.1,274.7,7.3,326.1,274.7
1999-01-15 08:00:00,14.333,0.184,4.5,6.3,273.2,4.5,6.3,273.2,4.7,350.1,273.8
1999-01-15 09:00:00,14.375,0.012,2.2,32.3,273,2.2,32.3,273,2.2,32.3,273
1999-01-15 10:00:00,14.417,0.006,1.6,111.8,273.1,1.6,111.8,273.1,1.6,111.8,273.1
1999-01-15 11:00:00,14.458,0,4.1,164.6,273.7,4.1,164.6,273.7,4.1,164.6,273.7
1999-01-15 12:00:00,14.5,0.053,5.3,184.3,275,5.3,184.3,275,5.3,184.3,275
1999-01-15 13:00:00,14.542,0.319,6.5,192.5,276.6,6.5,197.9,276.5,6.5,197.9,276.5
1999-01-15 14:00:00,14.583,2.299,8.4,206.9,277.5,8.4,206.9,277.5,7.8,195.6,277.1
1999-01-15 15:00:00,14.625,10.851,9.5,203.6,277.1,9.5,203.6,277.1,9.5,203.6,277.1
1999-01-15 16:00:00,14.667,9.462,10.1,186.3,277.1,10.1,186.3,277.1,10.1,186.3,277.1
1999-01-15 17:00:00,14.708,16.181,10.3,184.4,277.4,10.3,184.4,277.4,10.3,184.4,277.4
1999-01-15 18:00:00,14.75,16.542,11.8,186.3,277.8,11.8,186.3,277.8,11.8,186.3,277.8
1999-01-15 19:00:00,14.792,16.757,11.7,185.9,278.7,12.9,197.6,278.2,12.9,197.6,278.2
1999-01-15 20:00:00,14.833,18.639,12.3,192.2,278.7,12.3,192.2,278.7,13.8,205.3,278.4
1999-01-15 21:00:00,14.875,19.584,13.5,192.8,278.6,13.5,192.8,278.6,13.5,192.8,278.6
1999-01-15 22:00:00,14.917,15.498,14.7,200.8,278.5,14.7,200.8,278.5,14.7,200.8,278.5
1999-01-15 23:00:00,14.958,16.56,14.6,200.4,278.4,14.6,200.4,278.4,14.6,200.4,278.4
1999-01-16 00:00:00,15,18.59,15.2,201.7,278.5,15.2,201.7,278.5,15.2,201.7,278.5
1999-01-16 01:00:00,15.042,20.194,15,203.5,279.5,15.7,206.1,278.8,15.7,206.1,278.8
1999-01-16 02:00:00,15.083,20.3,15.3,207.6,279.5,15.3,207.6,279.5,15.8,208.7,278.9
1999-01-16 03:00:00,15.125,20.109,15.5,214.5,279.2,15.5,214.5,279.2,15.5,214.5,279.2
1999-01-16 04:00:00,15.167,18.514,13.3,209.6,278.9,13.3,209.6,278.9,13.3,209.6,278.9
1999-01-16 05:00:00,15.208,20.091,12.4,205.7,278.7,12.4,205.7,278.7,12.4,205.7,278.7
1999-01-16 06:00:00,15.25,18.237,11.8,196.7,278.4,11.8,196.7,278.4,11.8,196.7,278.4
1999-01-16 07:00:00,15.292,18.121,11.3,193.8,278.9,12.2,193.7,278.4,12.2,193.7,278.4
1999-01-16 08:00:00,15.333,19.601,13.1,197.3,278.7,13.1,197.3,278.7,13.3,200.2,278.4
1999-01-16 09:00:00,15.375,20.084,14.8,204,278.7,14.8,204,278.7,14.8,204,278.7
1999-01-16 10:00:00,15.417,20.292,14.6,214.7,278.5,14.6,214.7,278.5,14.6,214.7,278.5
1999-01-16 11:00:00,15.458,20.274,10.8,222.7,278.1,10.8,222.7,278.1,10.8,222.7,278.1
1999-01-16 12:00:00,15.5,14.479,7.3,273.1,277.1,7.3,273.1,277.1,7.3,273.1,277.1
1999-01-16 13:00:00,15.542,6.714,11.3,289.7,275.6,9.8,296.6,275.8,9.8,296.6,275.8
1999-01-16 14:00:00,15.583,9.144,12.3,256.9,275.8,12.3,256.9,275.8,9.2,260,276.3
1999-01-16 15:00:00,15.625,15.864,11.8,250.6,275.8,11.8,250.6,275.8,11.8,250.6,275.8
1999-01-16 16:00:00,15.667,16.565,11.1,230.9,275.8,11.1,230.9,275.8,11.1,230.9,275.8
1999-01-16 17:00:00,15.708,12.99,12.2,228.3,275.8,12.2,228.3,275.8,12.2,228.3,275.8
1999-01-16 18:00:00,15.75,11.927,12,221.6,275.5,12,221.6,275.5,12,221.6,275.5
1999-01-16 19:00:00,15.792,12.824,12.6,214.3,275.6,12.7,217.3,275.2,12.7,217.3,275.2
1999-01-16 20:00:00,15.833,15.347,11.5,216.2,275.9,11.5,216.2,275.9,11.8,217.7,275.4
1999-01-16 21:00:00,15.875,14.25,12,213.4,276,12,213.4,276,12,213.4,276
1999-01-16 22:00:00,15.917,11.951,11.9,211.5,275.9,11.9,211.5,275.9,11.9,211.5,275.9
1999-01-16 23:00:00,15.958,8.641,11.5,210.8,275.8,11.5,210.8,275.8,11.5,210.8,275.8
1999-01-17 00:00:00,16,8.66,11.3,209.1,275.8,11.3,209.1,275.8,11.3,209.1,275.8
1999-01-17 01:00:00,16.042,11.028,10.8,195.6,276.1,11.4,200,275.5,11.4,200,275.5
1999-01-17 02:00:00,16.083,13.824,11,190.5,275.7,11,190.5,275.7,10.8,197.3,275.3
1999-01-17 03:00:00,16.125,15.35,11.5,190.5,275.5,11.5,190.5,275.5,11.5,190.5,275.5
1999-01-17 04:00:00,16.167,16.579,11.8,190.3,275.3,11.8,190.3,275.3,11.8,190.3,275.3
1999-01-17 05:00:00,16.208,17.003,11.6,191.9,275.3,11.6,191.9,275.3,11.6,191.9,275.3
1999-01-17 06:00:00,16.25,15.933,11.4,192.7,275.6,11.4,192.7,275.6,11.4,192.7,275.6
1999-01-17 07:00:00,16.292,14.79,11.8,187.3,275.7,11.8,191.7,275.9,11.8,191.7,275.9
1999-01-17 08:00:00,16.333,16.137,12.3,194.6,275.9,12.3,194.6,275.9,12.6,194.7,276
1999-01-17 09:00:00,16.375,17.304,11.7,194.4,276,11.7,194.4,276,11.7,194.4,276
1999-01-17 10:00:00,16.417,13.836,11.7,190.3,276.2,11.7,190.3,276.2,11.7,190.3,276.2
1999-01-17 11:00:00,16.458,14.668,12,198.4,276.7,12,198.4,276.7,12,198.4,276.7
1999-01-17 12:00:00,16.5,13.451,11.9,201.6,276.9,11.9,201.6,276.9,11.9,201.6,276.9
1999-01-17 13:00:00,16.542,10.771,12.3,201.4,276.3,12.2,203.2,276.9,12.2,203.2,276.9
1999-01-17 14:00:00,16.583,18.799,11.7,210.7,276,11.7,210.7,276,11.7,213.1,277
1999-01-17 15:00:00,16.625,13.731,10.8,207,275.9,10.8,207,275.9,10.8,207,275.9
1999-01-17 16:00:00,16.667,11.853,10.4,203.9,275.7,10.4,203.9,275.7,10.4,203.9,275.7
1999-01-17 17:00:00,16.708,11.825,11,205.9,275.7,11,205.9,275.7,11,205.9,275.7
1999-01-17 18:00:00,16.75,12.743,12.2,199.2,275.6,12.2,199.2,275.6,12.2,199.2,275.6
1999-01-17 19:00:00,16.792,12.769,11.7,199.5,276,12.2,200.1,275.7,12.2,200.1,275.7
1999-01-17 20:00:00,16.833,12.491,12.7,202.7,276.2,12.7,202.7,276.2,13,205,275.9
1999-01-17 21:00:00,16.875,12.64,13.8,210.1,276.7,13.8,210.1,276.7,13.8,210.1,276.7
1999-01-17 22:00:00,16.917,17.384,13.3,211.8,276.6,13.3,211.8,276.6,13.3,211.8,276.6
1999-01-17 23:00:00,16.958,15.487,13.7,210.7,276.5,13.7,210.7,276.5,13.7,210.7,276.5
1999-01-18 00:00:00,17,15.985,14,210.4,276.5,14,210.4,276.5,14,210.4,276.5
1999-01-18 01:00:00,17.042,16.039,13.9,202.5,276.3,14.5,211.5,276.5,14.5,211.5,276.5
1999-01-18 02:00:00,17.083,15.355,13.9,205.6,276.1,13.9,205.6,276.1,14,214.3,276.5
1999-01-18 03:00:00,17.125,15.942,14.6,212.7,276.5,14.6,212.7,276.5,14.6,212.7,276.5
1999-01-18 04:00:00,17.167,17.6,14.4,214.8,276.9,14.4,214.8,276.9,14.4,214.8,276.9
1999-01-18 05:00:00,17.208,17.569,13.5,216.9,277,13.5,216.9,277,13.5,216.9,277
1999-01-18 06:00:00,17.25,18.939,12.9,222.5,277.2,12.9,222.5,277.2,12.9,222.5,277.2
1999-01-18 07:00:00,17.292,19.254,12,220.6,277.1,12.7,217.3,277,12.7,217.3,277
1999-01-18 08:00:00,17.333,19.806,12.2,226.7,277,12.2,226.7,277,12.8,221.5,276.9
1999-01-18 09:00:00,17.375,18.122,11.7,225,277.1,11.7,225,277.1,11.7,225,277.1
1999-01-18 10:00:00,17.417,17.429,11.5,222.5,277,11.5,222.5,277,11.5,222.5,277
1999-01-18 11:00:00,17.458,13.529,11.2,222.8,276.9,11.2,222.8,276.9,11.2,222.8,276.9
1999-01-18 12:00:00,17.5,10.997,10.9,217.9,276.8,10.9,217.9,276.8,10.9,217.9,276.8
1999-01-18 13:00:00,17.542,7.596,10.5,212.9,277.1,10.8,217.5,277,10.8,217.5,277
1999-01-18 14:00:00,17.583,10.982,10.6,216.5,277,10.6,216.5,277,11,217.6,276.8
1999-01-18 15:00:00,17.625,9.63,10.8,217.8,276.6,10.8,217.8,276.6,10.8,217.8,276.6
1999-01-18 16:00:00,17.667,8.045,10.4,206.3,276.5,10.4,206.3,276.5,10.4,206.3,276.5
1999-01-18 17:00:00,17.708,9.413,10.1,198.4,276.5,10.1,198.4,276.5,10.1,198.4,276.5
1999-01-18 18:00:00,17.75,12.257,10.6,197.6,276.6,10.6,197.6,276.6,10.6,197.6,276.6
1999-01-18 19:00:00,17.792,13.887,10.5,194.3,277,11.1,197.3,276.8,11.1,197.3,276.8
1999-01-18 20:00:00,17.833,13.932,11.2,191.8,276.8,11.2,191.8,276.8,12.2,196.7,276.6
1999-01-18 21:00:00,17.875,15.951,12.8,192.2,276.3,12.8,192.2,276.3,12.8,192.2,276.3
1999-01-18 22:00:00,17.917,13.184,13.2,190.9,275.8,13.2,190.9,275.8,13.2,190.9,275.8
1999-01-18 23:00:00,17.958,18.733,13.2,187,275.4,13.2,187,275.4,13.2,187,275.4
1999-01-19 00:00:00,18,18.128,13.6,180.8,275.1,13.6,180.8,275.1,13.6,180.8,275.1
1999-01-19 01:00:00,18.042,19.455,13.2,180,275.6,14.2,182.8,275.1,14.2,182.8,275.1
1999-01-19 02:00:00,18.083,19.667,14.7,184.7,275.9,14.7,184.7,275.9,15,183.8,275.3
1999-01-19 03:00:00,18.125,19.714,15.6,192.2,276.4,15.6,192.2,276.4,15.6,192.2,276.4
1999-01-19 04:00:00,18.167,19.691,14.8,193.7,276.7,14.8,193.7,276.7,14.8,193.7,276.7
1999-01-19 05:00:00,18.208,19.296,14.6,194.7,276.9,14.6,194.7,276.9,14.6,194.7,276.9
1999-01-19 06:00:00,18.25,18.472,13.9,196.3,277.1,13.9,196.3,277.1,13.9,196.3,277.1
1999-01-19 07:00:00,18.292,18.11,13.9,195.4,277.3,13.7,194.9,277.1,13.7,194.9,277.1
1999-01-19 08:00:00,18.333,17.467,13.7,193.9,277.4,13.7,193.9,277.4,14.3,197.5,277.3
1999-01-19 09:00:00,18.375,14.643,13.8,194.2,277.4,13.8,194.2,277.4,13.8,194.2,277.4
1999-01-19 10:00:00,18.417,14.743,13.8,194.2,277.7,13.8,194.2,277.7,13.8,194.2,277.7
1999-01-19 11:00:00,18.458,17.149,13.9,195,277.9,13.9,195,277.9,13.9,195,277.9
1999-01-19 12:00:00,18.5,18.008,14.1,193.9,278,14.1,193.9,278,14.1,193.9,278
1999-01-19 13:00:00,18.542,17.44,13.2,194,278.5,15,196.3,278,15,196.3,278
1999-01-19 14:00:00,18.583,17.087,13.6,195,278.5,13.6,195,278.5,15.5,200.8,278.2
1999-01-19 15:00:00,18.625,17.493,14.3,198.3,278.7,14.3,198.3,278.7,14.3,198.3,278.7
1999-01-19 16:00:00,18.667,18.301,15.1,199.3,278.9,15.1,199.3,278.9,15.1,199.3,278.9
1999-01-19 17:00:00,18.708,19.978,15.3,203.1,278.8,15.3,203.1,278.8,15.3,203.1,278.8
1999-01-19 18:00:00,18.75,19.968,16.1,202.3,278.9,16.1,202.3,278.9,16.1,202.3,278.9
1999-01-19 19:00:00,18.792,20.216,15.3,206.4,279.3,16.2,208.3,279,16.2,208.3,279
1999-01-19 20:00:00,18.833,20.285,15.8,206.7,279.4,15.8,206.7,279.4,16.1,209,279.1
1999-01-19 21:00:00,18.875,20.237,15.8,215.2,279.5,15.8,215.2,279.5,15.8,215.2,279.5
1999-01-19 22:00:00,18.917,19.855,15.1,218,279.4,15.1,218,279.4,15.1,218,279.4
1999-01-19 23:00:00,18.958,18.292,14.3,222.7,279.4,14.3,222.7,279.4,14.3,222.7,279.4
1999-01-20 00:00:00,19,16.908,13,221.6,279.3,13,221.6,279.3,13,221.6,279.3
1999-01-20 01:00:00,19.042,18.155,12.8,221.5,279.7,12.8,224.1,279.3,12.8,224.1,279.3
1999-01-20 02:00:00,19.083,13.586,12,224.3,279.8,12,224.3,279.8,11.6,222.2,279.4
1999-01-20 03:00:00,19.125,15.784,10.3,224.2,279.7,10.3,224.2,279.7,10.3,224.2,279.7
1999-01-20 04:00:00,19.167,15.666,10.4,215.2,279.5,10.4,215.2,279.5,10.4,215.2,279.5
1999-01-20 05:00:00,19.208,14.725,10.1,214.9,279.3,10.1,214.9,279.3,10.1,214.9,279.3
1999-01-20 06:00:00,19.25,8.174,10.2,204.3,279,10.2,204.3,279,10.2,204.3,279
1999-01-20 07:00:00,19.292,3.852,9,210.9,278.9,9.9,210.2,278.8,9.9,210.2,278.8
1999-01-20 08:00:00,19.333,3.474,7.4,211.1,278.8,7.4,211.1,278.8,9.4,214.2,278.7
1999-01-20 09:00:00,19.375,5.522,7.9,206.2,278.9,7.9,206.2,278.9,7.9,206.2,278.9
1999-01-20 10:00:00,19.417,2.804,7.7,206.2,278.8,7.7,206.2,278.8,7.7,206.2,278.8
1999-01-20 11:00:00,19.458,4.933,7.9,204.6,278.9,7.9,204.6,278.9,7.9,204.6,278.9
1999-01-20 12:00:00,19.5,5.831,8.7,216.1,279.4,8.7,216.1,279.4,8.7,216.1,279.4
1999-01-20 13:00:00,19.542,7.81,9.2,213,279.7,10.2,208.1,279.6,10.2,208.1,279.6
1999-01-20 14:00:00,19.583,9.293,11,205.4,279.8,11,205.4,279.8,12.4,206.8,279.8
1999-01-20 15:00:00,19.625,14.248,12,210,280.1,12,210,280.1,12,210,280.1
1999-01-20 16:00:00,19.667,18.162,12.5,209.9,280,12.5,209.9,280,12.5,209.9,280
1999-01-20 17:00:00,19.708,19.806,13.3,215.5,279.7,13.3,215.5,279.7,13.3,215.5,279.7
1999-01-20 18:00:00,19.75,20.074,13.1,218.8,279.4,13.1,218.8,279.4,13.1,218.8,279.4
1999-01-20 19:00:00,19.792,18.17,12.7,210.2,279.2,13,216.3,279.1,13,216.3,279.1
1999-01-20 20:00:00,19.833,16.711,13.4,216.8,279,13.4,216.8,279,13,221.9,279
1999-01-20 21:00:00,19.875,14.485,12.3,217.1,278.9,12.3,217.1,278.9,12.3,217.1,278.9
1999-01-20 22:00:00,19.917,13.124,12.1,214.2,278.8,12.1,214.2,278.8,12.1,214.2,278.8
1999-01-20 23:00:00,19.958,12.169,11.8,216.4,278.7,11.8,216.4,278.7,11.8,216.4,278.7
1999-01-21 00:00:00,20,11.026,10.8,220.9,278.7,10.8,220.9,278.7,10.8,220.9,278.7
1999-01-21 01:00:00,20.042,8.455,10,219.7,279.2,10.6,224.2,278.9,10.6,224.2,278.9
1999-01-21 02:00:00,20.083,7.73,10.1,221,279,10.1,221,279,10,223.4,278.9
1999-01-21 03:00:00,20.125,5.946,10.2,236.6,278.9,10.2,236.6,278.9,10.2,236.6,278.9
1999-01-21 04:00:00,20.167,7.287,9,247.7,278.8,9,247.7,278.8,9,247.7,278.8
1999-01-21 05:00:00,20.208,7.32,7.7,250.1,278.7,7.7,250.1,278.7,7.7,250.1,278.7
1999-01-21 06:00:00,20.25,5.906,7.3,235.7,278.6,7.3,235.7,278.6,7.3,235.7,278.6
1999-01-21 07:00:00,20.292,3.14,8.1,224,278.4,7.9,226,278.3,7.9,226,278.3
1999-01-21 08:00:00,20.333,2.265,8,234.7,278,8,234.7,278,8.1,233.6,277.9
1999-01-21 09:00:00,20.375,5.205,7.5,246.5,277.9,7.5,246.5,277.9,7.5,246.5,277.9
1999-01-21 10:00:00,20.417,3.341,7.2,242.7,278.1,7.2,242.7,278.1,7.2,242.7,278.1
1999-01-21 11:00:00,20.458,2.646,7.8,250.6,277.9,7.8,250.6,277.9,7.8,250.6,277.9
1999-01-21 12:00:00,20.5,2.053,8.5,249.2,277.8,8.5,249.2,277.8,8.5,249.2,277.8
1999-01-21 13:00:00,20.542,1.743,7.9,250,278,8.4,253.3,277.6,8.4,253.3,277.6
1999-01-21 14:00:00,20.583,2.119,9,246.6,278.1,9,246.6,278.1,8.6,245.2,277.6
1999-01-21 15:00:00,20.625,1.604,9.4,244.2,277.9,9.4,244.2,277.9,9.4,244.2,277.9
1999-01-21 16:00:00,20.667,2.583,9.6,252.5,277.6,9.6,252.5,277.6,9.6,252.5,277.6
1999-01-21 17:00:00,20.708,4.086,8.7,253.2,277.3,8.7,253.2,277.3,8.7,253.2,277.3
1999-01-21 18:00:00,20.75,7.007,9,251.2,276.9,9,251.2,276.9,9,251.2,276.9
1999-01-21 19:00:00,20.792,5.179,9.2,239.3,276.5,9.5,250.2,276.5,9.5,250.2,276.5
1999-01-21 20:00:00,20.833,3.002,9.4,244.2,276.5,9.4,244.2,276.5,9.5,249.7,276.4
1999-01-21 21:00:00,20.875,5.849,10,245.7,276.6,10,245.7,276.6,10,245.7,276.6
1999-01-21 22:00:00,20.917,6.781,10,253.2,276.9,10,253.2,276.9,10,253.2,276.9
1999-01-21 23:00:00,20.958,5.025,9.6,258.6,277,9.6,258.6,277,9.6,258.6,277
1999-01-22 00:00:00,21,4.733,9.8,254,276.7,9.8,254,276.7,9.8,254,276.7
1999-01-22 01:00:00,21.042,3.7,8.7,247.8,277.1,10.9,263.1,276.9,10.9,263.1,276.9
1999-01-22 02:00:00,21.083,3.638,10,254.3,277.1,10,254.3,277.1,10.3,258.8,277
1999-01-22 03:00:00,21.125,2.771,10.5,265.1,277.6,10.5,265.1,277.6,10.5,265.1,277.6
1999-01-22 04:00:00,21.167,2.744,11.2,270.5,277.5,11.2,270.5,277.5,11.2,270.5,277.5
1999-01-22 05:00:00,21.208,4.889,11.7,285.8,276.9,11.7,285.8,276.9,11.7,285.8,276.9
